ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0009895,negative regulation of catabolic process,127/5901,326/18112,0.008402989613221378,0.03944736790651147,0.027304361211352116,689890/307745/407784/311786/83516/360550/83709/310753/25479/84491/29219/65218/83631/313493/29582/293860/287986/315047/58961/304150/399489/29148/24451/303158/296370/291921/24855/313591/24185/170912/303885/54281/116549/56718/309591/64510/297176/306007/689936/362814/94269/362817/25125/287044/297508/315713/363854/289014/303700/361769/81825/25152/689852/25248/303477/303250/83841/266802/684097/24948/298947/26295/117180/100364335/499022/301020/295922/305035/304859/24881/316539/24494/25608/680127/81715/688717/313867/25614/24224/25383/304298/25675/309639/24329/298696/309306/170842/290447/192126/306672/60445/140942/499157/266732/299284/361857/246142/60430/81763/307070/300193/81751/24842/54299/286758/298504/315771/25325/25344/50554/363478/680486/303572/679841/25358/497918/288762/24681/29290/54350/171350/305468/313019/302368/362524/292912/170944,127
BP,GO:0003333,amino acid transmembrane transport,46/5901,104/18112,0.008414011461312992,0.03947099611495653,0.027320715994253984,298340/116638/502208/303148/366432/24414/305540/24387/298873/64846/252919/65042/287532/292543/84551/29480/170567/25648/246280/499587/64554/311846/116509/313089/64037/310091/170538/29642/63840/305131/307811/29464/24511/29718/314441/310392/170573/192208/25550/84583/66028/306574/366274/29221/114518/84012,46
BP,GO:0071320,cellular response to cAMP,36/5901,78/18112,0.008432815319398781,0.03953107096028262,0.02736229811654886,114245/171337/25471/310533/25196/25285/361069/170915/25690/29237/140448/498328/25679/24950/59326/315294/298947/54226/29680/25240/81743/25262/114244/114124/295347/29344/497840/25426/59266/25698/81678/114613/29172/24888/24795/317646,36
BP,GO:0060759,regulation of response to cytokine stimulus,61/5901,144/18112,0.008557343003077509,0.03998590422678175,0.027677120941454792,311783/360272/24388/311786/287707/29560/302566/309106/308444/362249/497991/58935/309157/313053/83572/191568/25205/114210/303016/360797/303905/114509/311580/63879/360967/117033/498795/300105/60351/282844/362172/289623/307774/312937/117063/304859/303088/288774/192281/498840/58946/25625/361920/25664/78965/312688/363520/89807/25404/114562/367167/24699/303903/360406/25663/293294/60582/29221/299827/29511/292892,61
BP,GO:0035050,embryonic heart tube development,41/5901,91/18112,0.008561448197385078,0.03998590422678175,0.027677120941454792,24392/501099/29560/294503/312781/361700/497991/308766/289229/171356/84353/498328/310315/361769/65165/296201/499497/308582/313228/59112/79558/24326/64637/25496/353305/83518/50563/29492/365352/303181/691246/364706/29577/363286/84010/363544/362265/312651/25273/689560/361419,41
BP,GO:0051937,catecholamine transport,41/5901,91/18112,0.008561448197385078,0.03998590422678175,0.027677120941454792,64440/84591/80977/29219/116470/25075/363061/25369/29335/81822/25468/365228/60568/81721/25590/306285/25731/25531/54239/24316/64519/29504/25248/81648/60564/81632/83511/25342/81657/94338/24805/24415/25017/60565/191595/29316/25716/289727/24693/85268/25238,41
BP,GO:0034766,negative regulation of ion transmembrane transport,49/5901,112/18112,0.00857224188520292,0.03998590422678175,0.027677120941454792,367302/260323/25297/25471/63883/29753/117028/54348/683667/24185/361632/56718/291209/287532/29256/29480/25690/25577/366232/29209/498328/24242/24244/50663/58976/50557/85489/24948/116509/681190/288740/58950/298296/29737/117018/24335/313633/361833/316395/282819/25592/59076/25404/316064/84583/314622/66028/366274/298878,49
BP,GO:0003338,metanephros morphogenesis,17/5901,31/18112,0.008590508327283107,0.03998590422678175,0.027677120941454792,24650/315196/79225/289486/84353/498328/24629/60584/116557/84426/286994/307740/25296/305012/366542/29577/25273,17
BP,GO:0032891,negative regulation of organic acid transport,17/5901,31/18112,0.008590508327283107,0.03998590422678175,0.027677120941454792,25075/24185/287532/29480/24473/81632/24494/25608/81657/81672/25569/84583/85268/66028/29290/60582/113976,17
BP,GO:0033137,negative regulation of peptidyl-serine phosphorylation,17/5901,31/18112,0.008590508327283107,0.03998590422678175,0.027677120941454792,116502/316369/311437/25112/361069/360584/363159/50557/26295/287931/140942/81516/171088/25404/25238/362856/171078,17
BP,GO:0060384,innervation,17/5901,31/18112,0.008590508327283107,0.03998590422678175,0.027677120941454792,307251/25367/310753/266777/64444/29707/311144/29751/64830/24716/24326/312574/24922/290467/114503/24681/311642,17
BP,GO:0071711,basement membrane organization,17/5901,31/18112,0.008590508327283107,0.03998590422678175,0.027677120941454792,290905/114514/299236/24660/296179/289094/685611/25473/29135/295382/363425/25481/293614/24511/25404/171434/305078,17
BP,GO:0099622,cardiac muscle cell membrane repolarization,17/5901,31/18112,0.008590508327283107,0.03998590422678175,0.027677120941454792,65195/315611/367302/24392/24602/293860/25471/63883/25399/313564/681190/29712/117018/25470/50563/691246/29716,17
BP,GO:0019933,cAMP-mediated signaling,34/5901,73/18112,0.00870531556780531,0.04046314168364232,0.028007451318289817,25051/81636/59295/29542/24383/100361138/310533/25638/29256/25690/81816/81648/24166/25608/114215/25601/81744/25026/252857/81743/63885/84023/25620/24167/83518/64185/29316/140929/308376/294075/116744/170816/25686/83687,34
BP,GO:0050432,catecholamine secretion,34/5901,73/18112,0.00870531556780531,0.04046314168364232,0.028007451318289817,64440/80977/29219/116470/25075/363061/25369/29335/25468/365228/60568/81721/25590/306285/25731/25531/54239/64519/25248/81648/60564/81632/25342/81657/24805/24415/25017/60565/191595/29316/25716/24693/85268/25238,34
BP,GO:0006643,membrane lipid metabolic process,79/5901,193/18112,0.008745195908821375,0.04061986344964178,0.028115929727259258,64445/362540/117523/29204/300046/65196/83476/25505/60670/308589/58924/313341/171402/498166/365652/170907/363464/64828/25524/289720/25547/100270678/50555/307855/499210/79112/362518/353229/366065/310849/500651/499174/680115/192270/288783/293016/296360/361812/192155/84431/364901/303790/297376/363676/81536/25085/170538/83626/116696/499302/94338/360618/361401/293615/64030/25620/300129/364032/293493/300757/84050/365410/688174/25426/313339/296350/308909/84597/498728/353304/100362555/298399/315165/282838/171553/287159/361895/295543/64442,79
BP,GO:0030521,androgen receptor signaling pathway,22/5901,43/18112,0.008758743412503326,0.040625529790154415,0.028119851809170277,313575/117107/305999/294503/361103/117273/297893/24482/84402/170915/25149/361585/297480/287765/309757/79128/260321/360801/54299/312440/25344/140926,22
BP,GO:0038179,neurotrophin signaling pathway,22/5901,43/18112,0.008758743412503326,0.040625529790154415,0.028119851809170277,292887/308690/310533/83805/367767/113970/309376/309179/25622/25414/302863/366889/313845/24225/81737/140942/295347/306141/25054/502694/360406/116478,22
BP,GO:0042246,tissue regeneration,44/5901,99/18112,0.00886911337483469,0.04110852760445531,0.028454169343795653,29602/24392/25682/59115/303468/100360552/25630/498440/117279/308444/24936/29148/58935/81526/81649/361065/362624/24482/114850/85420/63995/266707/315294/117255/58952/24404/114851/312299/361945/171160/81517/25714/29155/29423/25496/299284/29152/29492/337868/25358/25621/140638/113995/499593,44
BP,GO:0003143,embryonic heart tube morphogenesis,32/5901,68/18112,0.008936636650268129,0.04139239083760874,0.02865065150886716,24392/501099/29560/294503/312781/361700/308766/289229/498328/310315/361769/65165/296201/499497/308582/59112/79558/64637/25496/353305/83518/29492/365352/303181/691246/29577/84010/363544/362265/25273/689560/361419,32
BP,GO:1904029,regulation of cyclin-dependent protein kinase activity,39/5901,86/18112,0.008953208460739659,0.04144002595838138,0.028683623202872325,24650/29417/81822/192209/360555/24185/83805/24205/298848/498328/307169/50557/64033/360621/114851/316452/498709/316530/113984/24329/301164/303059/362485/305922/24628/114121/25729/114300/294053/315291/361261/25193/116671/498008/246297/289500/266713/117183/58919,39
BP,GO:0008038,neuron recognition,24/5901,48/18112,0.009066756371744025,0.041873733422549624,0.028983823340173614,287989/308690/304913/315615/497815/116658/305719/25248/29751/83466/316539/24370/54226/24225/29423/58946/313633/116671/171438/360546/50687/171119/83584/316256,24
BP,GO:0021772,olfactory bulb development,24/5901,48/18112,0.009066756371744025,0.041873733422549624,0.028983823340173614,360272/317268/25431/501099/65047/25416/290986/307403/29751/313757/25509/307740/84358/316052/58946/299284/26956/307724/25587/29386/171438/363875/29375/500048,24
BP,GO:1902742,apoptotic process involved in development,24/5901,48/18112,0.009066756371744025,0.041873733422549624,0.028983823340173614,85272/360272/315196/315648/293649/25640/116502/305960/78974/83476/24390/140583/171356/315713/291445/64547/64637/25496/25625/311549/364706/81647/25420/116499,24
BP,GO:0044272,sulfur compound biosynthetic process,47/5901,107/18112,0.00907232458312864,0.041873733422549624,0.028983823340173614,24790/81530/305348/171347/298934/29219/691394/314694/316533/311569/29702/365583/302302/25288/171402/25458/81640/364975/295430/291942/305248/683630/117243/192172/156275/81718/298490/64134/363073/81508/25331/680668/29633/292999/297554/316583/310392/24962/89807/25550/81654/311215/289950/362657/361895/113976/114002,47
BP,GO:0050891,multicellular organismal water homeostasis,30/5901,63/18112,0.009110973692574416,0.04200614540975248,0.029075475202368018,25289/24602/64204/501099/313018/25122/64468/303504/246334/313993/25293/66026/65129/312495/307855/498345/25694/301285/361812/300682/65133/81659/83626/25240/498549/310626/300250/296128/311215/24768,30
BP,GO:1990845,adaptive thermogenesis,69/5901,166/18112,0.009113759359117894,0.04200614540975248,0.029075475202368018,298992/24708/24392/83516/50560/29489/84424/289388/365841/288995/66026/65162/24205/25288/24684/171402/64562/252917/94272/171356/679028/361060/29657/25699/317376/309945/363630/305795/100366024/315294/79429/24166/304135/303250/298282/26295/25342/313662/25261/25608/79245/286994/362860/25645/63840/25496/24264/25339/25499/25664/312440/291406/291100/100363074/301173/313977/29452/94188/25586/294075/25404/29465/303185/24925/360914/312670/140868/315338/24860,69
BP,GO:0045687,positive regulation of glial cell differentiation,26/5901,53/18112,0.00920400702799772,0.042294535833654716,0.029275090961847418,29409/117028/56718/297893/25205/60584/81732/290571/364382/499022/361749/24494/81517/81737/311331/114090/25496/299284/84050/304103/25664/246216/25587/308831/29577/366214,26
BP,GO:0071774,response to fibroblast growth factor,56/5901,131/18112,0.009207489056245792,0.042294535833654716,0.029275090961847418,58812/498528/29219/299236/85471/25267/64468/304334/298765/25114/29348/291610/316213/83504/315423/25327/25317/84402/367218/81504/25554/60391/24247/170582/362165/84353/25622/679869/25147/84426/292658/366205/304791/361945/313845/64535/29680/25509/25406/24596/314436/25495/292401/314850/29633/29344/24628/497840/311332/306141/360737/25676/311215/311642/170579/116499,56
BP,GO:0006493,protein O-linked glycosylation,28/5901,58/18112,0.00920841434096412,0.042294535833654716,0.029275090961847418,680576/311551/315664/362760/308390/60670/688673/29750/316091/361142/171086/170501/362520/316370/79214/309902/26295/293667/314785/300173/84430/688618/311952/299762/89811/84597/290501/311637,28
BP,GO:0010463,mesenchymal cell proliferation,28/5901,58/18112,0.00920841434096412,0.042294535833654716,0.029275090961847418,85272/25236/293649/29227/312781/246334/29348/25705/266813/84353/299012/297480/25546/298894/81710/81507/114634/114487/25296/64637/503000/500030/366542/360737/25467/298878/25273/116499,28
BP,GO:0048483,autonomic nervous system development,28/5901,58/18112,0.00920841434096412,0.042294535833654716,0.029275090961847418,50672/25367/317268/64186/85471/314473/246334/303491/84353/100912563/29751/301285/24716/364069/114634/24326/81737/114500/114090/29361/64637/84046/24592/360737/29577/84422/309280/25273,28
BP,GO:0044344,cellular response to fibroblast growth factor stimulus,53/5901,123/18112,0.009228115622014489,0.04235550840159993,0.02931729446255006,58812/498528/29219/299236/85471/25267/64468/304334/298765/25114/29348/291610/316213/83504/315423/25317/84402/367218/81504/25554/60391/170582/362165/84353/25622/679869/25147/84426/292658/366205/304791/361945/313845/64535/29680/25509/25406/24596/25495/292401/314850/29633/29344/24628/497840/311332/306141/360737/25676/311215/311642/170579/116499,53
BP,GO:0061053,somite development,42/5901,94/18112,0.009331934656950766,0.04280221386497042,0.02962649145018835,499745/305999/311551/312781/29279/308766/679693/171356/679028/84402/170915/170905/114502/295691/65165/79249/680712/296787/81507/84426/64865/24881/25099/25714/114634/299138/25495/311071/25496/84046/81751/24842/50554/303181/364706/289392/66019/305497/500311/84010/25273/116676,42
BP,GO:0019221,cytokine-mediated signaling pathway,162/5901,426/18112,0.00934962316738236,0.042853523154532086,0.029662006300735778,311783/362788/360272/689890/24388/301086/311786/294515/301513/312477/64558/289747/287707/84351/499443/29560/302566/309106/309456/116477/24654/361677/300754/308444/362249/304150/497991/444986/25466/54348/301291/58935/24185/116465/83805/117551/309157/252963/100360218/25493/287673/313053/83572/25288/362154/308716/50646/302424/307403/191568/24684/25205/498434/114210/81823/303016/305451/360797/303905/362417/294797/266680/24918/25125/24499/171081/311580/94172/63879/360967/100124593/117033/25584/361388/24525/498795/296872/500616/300105/60351/361715/282844/24493/362172/289623/301289/307774/498576/312937/25639/57301/100361294/117027/117063/290537/58954/309757/60665/304091/361749/360579/298006/24494/25608/114215/362860/296953/303088/83626/81680/288774/25406/192281/24335/292732/498840/140473/89808/64030/25496/58946/25625/301737/361857/114103/24628/361920/24842/25664/78965/312688/50554/364706/363520/313481/89807/25404/289264/25550/316064/114562/296541/24324/367167/24699/303903/360406/690369/25663/308977/313173/293294/60582/29221/312670/299827/29511/364031/287910/245983/116996/292892,162
BP,GO:0021516,dorsal spinal cord development,13/5901,22/18112,0.009376161645533461,0.04285595104418242,0.029663686817827592,64186/309659/362051/252833/691317/114502/311876/24881/24457/288457/303181/170671/29375,13
BP,GO:0043576,regulation of respiratory gaseous exchange,13/5901,22/18112,0.009376161645533461,0.04285595104418242,0.029663686817827592,54278/114507/24398/117096/311876/497881/24408/291905/308523/29386/366274/29290/301617,13
BP,GO:1903798,regulation of production of miRNAs involved in gene silencing by miRNA,13/5901,22/18112,0.009376161645533461,0.04285595104418242,0.029663686817827592,24817/500562/313564/287765/24329/25296/360801/24842/54299/81808/313587/170851/246297,13
BP,GO:2001224,positive regulation of neuron migration,13/5901,22/18112,0.009376161645533461,0.04285595104418242,0.029663686817827592,117536/293860/363412/310533/361324/287110/29751/24718/81517/116554/25509/192126/25663,13
BP,GO:0001958,endochondral ossification,19/5901,36/18112,0.009542847386516423,0.04340711326744634,0.03004518584371231,25431/314910/304581/81707/287644/367218/499497/684112/680712/308718/81518/94338/25296/171052/24695/364706/25586/89804/64824,19
BP,GO:0003203,endocardial cushion morphogenesis,19/5901,36/18112,0.009542847386516423,0.04340711326744634,0.03004518584371231,85272/313575/64444/679028/25554/116490/25483/85489/81710/81507/79558/25495/25496/353305/58946/83518/50554/497979/155437,19
