ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0009062,fatty acid catabolic process,4/1145,105/18112,0.9053706373008642,0.9330106354577241,0.7118060724851067,171142/85489/56718/25248,4
GO:0046718,viral entry into host cell,4/1145,105/18112,0.9053706373008642,0.9330106354577241,0.7118060724851067,293294/24954/25697/156435,4
GO:0034754,cellular hormone metabolic process,6/1145,146/18112,0.9058872697662084,0.9333773714751741,0.7120858602113118,24413/314264/171548/252900/83516/302425,6
GO:0001912,positive regulation of leukocyte mediated cytotoxicity,3/1145,84/18112,0.907044927377497,0.934238575191369,0.7127428838416305,29434/300649/363058,3
GO:0051303,establishment of chromosome localization,3/1145,84/18112,0.907044927377497,0.934238575191369,0.7127428838416305,81732/287624/170845,3
GO:0071346,cellular response to interferon-gamma,5/1145,127/18112,0.9100362797671737,0.9371145566534022,0.7149370078861281,81732/25385/64566/24323/24514,5
GO:0006084,acetyl-CoA metabolic process,1/1145,37/18112,0.9109670268260078,0.9371145566534022,0.7149370078861281,299201,1
GO:0007340,acrosome reaction,1/1145,37/18112,0.9109670268260078,0.9371145566534022,0.7149370078861281,24654,1
GO:0032692,negative regulation of interleukin-1 production,1/1145,37/18112,0.9109670268260078,0.9371145566534022,0.7149370078861281,683206,1
GO:0050685,positive regulation of mRNA processing,1/1145,37/18112,0.9109670268260078,0.9371145566534022,0.7149370078861281,293056,1
GO:0090312,positive regulation of protein deacetylation,1/1145,37/18112,0.9109670268260078,0.9371145566534022,0.7149370078861281,116633,1
GO:0099590,neurotransmitter receptor internalization,1/1145,37/18112,0.9109670268260078,0.9371145566534022,0.7149370078861281,499263,1
GO:0001909,leukocyte mediated cytotoxicity,6/1145,148/18112,0.9123729525702498,0.9383945726524129,0.7159135489097219,29434/300649/360468/501052/363058/24483,6
GO:0002707,negative regulation of lymphocyte mediated immunity,2/1145,63/18112,0.9145647355777381,0.9403157171532402,0.7173792152910483,289335/24483,2
GO:0007004,telomere maintenance via telomerase,2/1145,63/18112,0.9145647355777381,0.9403157171532402,0.7173792152910483,116590/84353,2
GO:0035082,axoneme assembly,3/1145,86/18112,0.9151873240003869,0.9404562129462384,0.7174864013774809,289733/84394/685664,3
GO:0045104,intermediate filament cytoskeleton organization,3/1145,86/18112,0.9151873240003869,0.9404562129462384,0.7174864013774809,303803/170845/81647,3
GO:0050000,chromosome localization,3/1145,86/18112,0.9151873240003869,0.9404562129462384,0.7174864013774809,81732/287624/170845,3
GO:0006910,"phagocytosis, recognition",1/1145,38/18112,0.9166070132317738,0.9412487298945312,0.7180910229701013,64023,1
GO:0033198,response to ATP,1/1145,38/18112,0.9166070132317738,0.9412487298945312,0.7180910229701013,25505,1
GO:0045047,protein targeting to ER,1/1145,38/18112,0.9166070132317738,0.9412487298945312,0.7180910229701013,294708,1
GO:0070670,response to interleukin-4,1/1145,38/18112,0.9166070132317738,0.9412487298945312,0.7180910229701013,85471,1
GO:0006278,RNA-templated DNA biosynthetic process,2/1145,64/18112,0.9189517688906732,0.9433228377261755,0.7196733870862714,116590/84353,2
GO:0043903,regulation of biological process involved in symbiotic interaction,2/1145,64/18112,0.9189517688906732,0.9433228377261755,0.7196733870862714,293294/156435,2
GO:0070585,protein localization to mitochondrion,5/1145,130/18112,0.919846628132923,0.9439226564585379,0.7201309966781239,24242/24244/50663/25059/300095,5
GO:0044409,entry into host,4/1145,109/18112,0.9198612453052717,0.9439226564585379,0.7201309966781239,293294/24954/25697/156435,4
GO:0002701,negative regulation of production of molecular mediator of immune response,1/1145,39/18112,0.9218900147726403,0.9458373256352623,0.7215917229496137,25325,1
GO:0045103,intermediate filament-based process,3/1145,88/18112,0.9226749907310092,0.9464754410219505,0.7220785495622256,303803/170845/81647,3
GO:0052126,movement in host environment,5/1145,131/18112,0.9229001383867637,0.9465391633056969,0.7221271641297339,293294/24954/25697/156435/58857,5
GO:0001910,regulation of leukocyte mediated cytotoxicity,4/1145,110/18112,0.9231585417640885,0.9466369645853582,0.7222017780109845,29434/300649/363058/24483,4
GO:0006520,cellular amino acid metabolic process,12/1145,269/18112,0.9238625055344294,0.9471915428452934,0.7226248730520143,291133/29386/360518/79238/83784/24813/313429/291314/24398/24205/299201/81708,12
GO:0006730,one-carbon metabolic process,1/1145,40/18112,0.9268386084253447,0.9495020393165322,0.7243875811672079,100360015,1
GO:0006778,porphyrin-containing compound metabolic process,1/1145,40/18112,0.9268386084253447,0.9495020393165322,0.7243875811672079,64831,1
GO:0009066,aspartate family amino acid metabolic process,1/1145,40/18112,0.9268386084253447,0.9495020393165322,0.7243875811672079,299201,1
GO:0051053,negative regulation of DNA metabolic process,6/1145,153/18112,0.9269139848728655,0.9495020393165322,0.7243875811672079,85489/315606/306096/85471/288257/192269,6
GO:0031424,keratinization,2/1145,66/18112,0.9270973236109923,0.9495020393165322,0.7243875811672079,24493/499174,2
GO:0048002,antigen processing and presentation of peptide antigen,2/1145,66/18112,0.9270973236109923,0.9495020393165322,0.7243875811672079,63886/25697,2
GO:0046394,carboxylic acid biosynthetic process,13/1145,290/18112,0.9281651160638736,0.9504279830453,0.725093995803728,679692/29254/81660/266604/307855/24323/83784/289733/499022/498728/361895/291314/24398,13
GO:2000278,regulation of DNA biosynthetic process,5/1145,133/18112,0.9286994260233972,0.9508074180024412,0.7253834717178731,79256/306096/116590/24628/84353,5
GO:0006879,cellular iron ion homeostasis,2/1145,67/18112,0.9308741560299432,0.9526400778063308,0.7267816319613178,64831/50554,2
GO:0046173,polyol biosynthetic process,2/1145,67/18112,0.9308741560299432,0.9526400778063308,0.7267816319613178,313339/29219,2
GO:0006040,amino sugar metabolic process,1/1145,41/18112,0.9314739444895866,0.9526400778063308,0.7267816319613178,360518,1
GO:0006418,tRNA aminoacylation for protein translation,1/1145,41/18112,0.9314739444895866,0.9526400778063308,0.7267816319613178,313429,1
GO:0009394,2'-deoxyribonucleotide metabolic process,1/1145,41/18112,0.9314739444895866,0.9526400778063308,0.7267816319613178,362720,1
GO:0032728,positive regulation of interferon-beta production,1/1145,41/18112,0.9314739444895866,0.9526400778063308,0.7267816319613178,306012,1
GO:0016053,organic acid biosynthetic process,13/1145,292/18112,0.9320309173117298,0.9529531608916353,0.7270204871606508,679692/29254/81660/266604/307855/24323/83784/289733/499022/498728/361895/291314/24398,13
GO:0034341,response to interferon-gamma,6/1145,155/18112,0.9321083363251115,0.9529531608916353,0.7270204871606508,81732/25385/64566/24323/24514/29219,6
GO:0006839,mitochondrial transport,7/1145,176/18112,0.9336791469328567,0.9543910435021418,0.728117466696342,310791/81647/25059/24888/303351/300095/25125,7
GO:0061077,chaperone-mediated protein folding,2/1145,68/18112,0.9344653576920525,0.9550265563738878,0.7286023078161105,25639/313811,2
GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,1/1145,42/18112,0.9358158366681835,0.9552297376398512,0.7287573174734836,63886,1
GO:0007143,female meiotic nuclear division,1/1145,42/18112,0.9358158366681835,0.9552297376398512,0.7287573174734836,117273,1
GO:0009167,purine ribonucleoside monophosphate metabolic process,1/1145,42/18112,0.9358158366681835,0.9552297376398512,0.7287573174734836,25095,1
GO:0019692,deoxyribose phosphate metabolic process,1/1145,42/18112,0.9358158366681835,0.9552297376398512,0.7287573174734836,362720,1
GO:0042398,cellular modified amino acid biosynthetic process,1/1145,42/18112,0.9358158366681835,0.9552297376398512,0.7287573174734836,81660,1
GO:0071361,cellular response to ethanol,1/1145,42/18112,0.9358158366681835,0.9552297376398512,0.7287573174734836,50622,1
GO:0072599,establishment of protein localization to endoplasmic reticulum,1/1145,42/18112,0.9358158366681835,0.9552297376398512,0.7287573174734836,294708,1
GO:0050918,positive chemotaxis,2/1145,69/18112,0.9378792788464849,0.956871324486582,0.7300097056474313,64566/24628,2
GO:0061951,establishment of protein localization to plasma membrane,2/1145,69/18112,0.9378792788464849,0.956871324486582,0.7300097056474313,78961/361171,2
GO:0006575,cellular modified amino acid metabolic process,8/1145,198/18112,0.9379184821999893,0.956871324486582,0.7300097056474313,292710/81660/25697/289733/85471/362434/287478/361401,8
GO:0006334,nucleosome assembly,3/1145,93/18112,0.9388205110667993,0.9576233111830352,0.7305834061784021,246284/140586/294408,3
GO:0003351,epithelial cilium movement involved in extracellular fluid movement,1/1145,43/18112,0.9398828464642505,0.9580336739065025,0.7308964772918329,364899,1
GO:0006767,water-soluble vitamin metabolic process,1/1145,43/18112,0.9398828464642505,0.9580336739065025,0.7308964772918329,50622,1
GO:0006775,fat-soluble vitamin metabolic process,1/1145,43/18112,0.9398828464642505,0.9580336739065025,0.7308964772918329,116490,1
GO:0098664,G protein-coupled serotonin receptor signaling pathway,1/1145,43/18112,0.9398828464642505,0.9580336739065025,0.7308964772918329,25324,1
GO:0015909,long-chain fatty acid transport,2/1145,70/18112,0.941123956966877,0.9591303658328396,0.7317331579717152,289733/445442,2
GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,5/1145,138/18112,0.9415312997752394,0.9593297831401915,0.7318852960556096,287287/303348/24498/307390/85471,5
GO:0031343,positive regulation of cell killing,3/1145,94/18112,0.9416500919937911,0.9593297831401915,0.7318852960556096,29434/300649/363058,3
GO:0002449,lymphocyte mediated immunity,14/1145,317/18112,0.9425020803155555,0.9600293119845817,0.7324189758020052,289335/287287/303348/29434/29681/29146/300649/360468/24498/307390/114523/85471/363058/24483,14
GO:0033059,cellular pigmentation,1/1145,44/18112,0.9436923622536374,0.9605427391864716,0.7328106761601743,79434,1
GO:0043039,tRNA aminoacylation,1/1145,44/18112,0.9436923622536374,0.9605427391864716,0.7328106761601743,313429,1
GO:2000279,negative regulation of DNA biosynthetic process,1/1145,44/18112,0.9436923622536374,0.9605427391864716,0.7328106761601743,306096,1
GO:0031623,receptor internalization,5/1145,139/18112,0.9438333322526388,0.9605427391864716,0.7328106761601743,24954/25235/499263/54226/29219,5
GO:1903900,regulation of viral life cycle,5/1145,139/18112,0.9438333322526388,0.9605427391864716,0.7328106761601743,293294/156435/288092/680155/207122,5
GO:2001244,positive regulation of intrinsic apoptotic signaling pathway,2/1145,71/18112,0.9442071228880653,0.960754741585718,0.7329724155760288,114208/60430,2
GO:0009411,response to UV,6/1145,161/18112,0.9457833740007822,0.9621899893899669,0.7340673849834076,116554/309035/300339/308896/306007/497198,6
GO:0006826,iron ion transport,2/1145,72/18112,0.9471362074171719,0.9623439141865802,0.7341848162331399,116721/79434,2
GO:0019731,antibacterial humoral response,2/1145,72/18112,0.9471362074171719,0.9623439141865802,0.7341848162331399,24604/54226,2
GO:0000959,mitochondrial RNA metabolic process,1/1145,45/18112,0.9472606733682924,0.9623439141865802,0.7341848162331399,291567,1
GO:0003352,regulation of cilium movement,1/1145,45/18112,0.9472606733682924,0.9623439141865802,0.7341848162331399,305840,1
GO:0009124,nucleoside monophosphate biosynthetic process,1/1145,45/18112,0.9472606733682924,0.9623439141865802,0.7341848162331399,25095,1
GO:0009126,purine nucleoside monophosphate metabolic process,1/1145,45/18112,0.9472606733682924,0.9623439141865802,0.7341848162331399,25095,1
GO:0043038,amino acid activation,1/1145,45/18112,0.9472606733682924,0.9623439141865802,0.7341848162331399,313429,1
GO:1903214,regulation of protein targeting to mitochondrion,1/1145,45/18112,0.9472606733682924,0.9623439141865802,0.7341848162331399,300095,1
GO:0001676,long-chain fatty acid metabolic process,4/1145,119/18112,0.9477627815430247,0.9626855685162354,0.7344454688101817,29254/309207/266604/499022,4
GO:0002381,immunoglobulin production involved in immunoglobulin-mediated immune response,2/1145,73/18112,0.9499183483346625,0.9645375883929783,0.7358583991075753,287287/303348,2
GO:0009988,cell-cell recognition,2/1145,73/18112,0.9499183483346625,0.9645375883929783,0.7358583991075753,287673/100362912,2
GO:0002821,positive regulation of adaptive immune response,5/1145,142/18112,0.9502564639189068,0.9647121926059055,0.7359916069557174,287287/303348/24498/307390/85471,5
GO:0006858,extracellular transport,1/1145,46/18112,0.950603039505078,0.9647266644583958,0.736002647722126,364899,1
GO:0007210,serotonin receptor signaling pathway,1/1145,46/18112,0.950603039505078,0.9647266644583958,0.736002647722126,25324,1
GO:0034644,cellular response to UV,3/1145,98/18112,0.9517968024194283,0.9657693524724222,0.7367981281077568,300339/308896/497198,3
GO:0006749,glutathione metabolic process,2/1145,74/18112,0.9525603977097512,0.9663752698065377,0.7372603904030152,292710/287478,2
GO:0002385,mucosal immune response,1/1145,47/18112,0.953733755754756,0.9672276307270068,0.7379106677482903,287287,1
GO:0043029,T cell homeostasis,1/1145,47/18112,0.953733755754756,0.9672276307270068,0.7379106677482903,302373,1
GO:0050764,regulation of phagocytosis,4/1145,122/18112,0.9542038486914178,0.967535372948371,0.7381454483323504,64023/308790/60568/290537,4
GO:0001510,RNA methylation,2/1145,75/18112,0.9550689294625176,0.9682434441172302,0.7386856451303199,314028/499020,2
GO:0050829,defense response to Gram-negative bacterium,3/1145,100/18112,0.9562287741309048,0.9692500458456762,0.7394535948145485,24604/501052/54226,3
GO:0007187,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",1/1145,48/18112,0.9566662135272889,0.9695241814870728,0.7396627364971992,25324,1
GO:0006959,humoral immune response,10/1145,249/18112,0.9569738684988263,0.9695737492964696,0.7397005524302527,499497/289335/298210/64023/29681/287673/24604/85471/679028/54226,10
GO:0001906,cell killing,9/1145,229/18112,0.9570491142297739,0.9695737492964696,0.7397005524302527,116553/287287/29434/300649/360468/24604/501052/363058/24483,9
GO:0002704,negative regulation of leukocyte mediated immunity,2/1145,76/18112,0.9574502471123805,0.9698109097582834,0.7398814852625881,289335/24483,2
GO:0044282,small molecule catabolic process,15/1145,348/18112,0.9587649491319594,0.970952001396653,0.7407520390661414,171142/291133/79238/83784/100188944/85489/56718/25059/24813/24398/25248/299201/114860/81708/365382,15
GO:0007131,reciprocal meiotic recombination,1/1145,49/18112,0.9594129576322077,0.970952001396653,0.7407520390661414,287634,1
GO:0007339,binding of sperm to zona pellucida,1/1145,49/18112,0.9594129576322077,0.970952001396653,0.7407520390661414,100362912,1
GO:0051898,negative regulation of protein kinase B signaling,1/1145,49/18112,0.9594129576322077,0.970952001396653,0.7407520390661414,29152,1
GO:0140527,reciprocal homologous recombination,1/1145,49/18112,0.9594129576322077,0.970952001396653,0.7407520390661414,287634,1
GO:0010833,telomere maintenance via telomere lengthening,2/1145,77/18112,0.9597103916592084,0.9710837458998544,0.740852548678606,116590/84353,2
GO:0006631,fatty acid metabolic process,19/1145,426/18112,0.9609815225313958,0.9722005087676049,0.7417045417434018,679692/29254/171142/309207/266604/307855/24323/289733/85489/56718/499022/498728/361895/140586/25248/252900/83516/29219/361401,19
